customer_id,age,gender,education,employment_status, annual_income ,marital_status,number_of_children,region,annual_spending,credit_score,loyalty_years,payment_type,online_shopper,churn
7141.00,18.00,Female,Master,Employed,62783.22,Single,0.00,Urban,36299.76,476.00,0.00,Credit Card,Yes,No
7142.00,42.00,Female,High School,Employed,28390.42,Married,1.00,Suburban,11348.35,427.00,18.00,Debit Card,No,No
7143.00,38.00,Male,Diploma,Student,5000.00,Married,0.00,Suburban,1000.00,346.00,15.00,Cash,Yes,Yes
7144.00,18.00,Female,High School,Student,5000.00,Single,0.00,Suburban,5538.34,384.00,0.00,Credit Card,No,No
7145.00,41.00,Female,Master,Self-Employed,89395.99,Married,3.00,Suburban,41487.58,566.00,15.00,Mobile Money,No,No
7146.00,43.00,Male,Bachelor,Employed,63271.29,Single,0.00,Urban,15161.71,519.00,17.00,Credit Card,No,No
7147.00,45.00,Female,Diploma,Unemployed,16079.96,Married,0.00,Suburban,2892.91,446.00,22.00,Cash,Yes,No
7148.00,18.00,Male,Bachelor,Unemployed,12995.16,Single,0.00,Rural,5066.35,363.00,0.00,Credit Card,Yes,No
7149.00,54.00,Female,High School,Student,5000.00,Married,5.00,Urban,2116.20,401.00,29.00,Cash,No,Yes
7150.00,29.00,Female,Diploma,Self-Employed,44744.00,Married,0.00,Urban,12508.33,459.00,9.00,Cash,Yes,Yes
7151.00,46.00,Male,Diploma,Employed,38239.94,Married,2.00,Rural,11791.82,429.00,22.00,Credit Card,Yes,No
7152.00,46.00,Female,High School,Employed,23023.28,Married,1.00,Urban,14762.39,405.00,27.00,Credit Card,No,No
7153.00,27.00,Female,Master,Student,22430.59,Single,0.00,Urban,11011.75,409.00,5.00,Debit Card,Yes,No
7154.00,45.00,Male,Bachelor,Employed,53381.81,Single,0.00,Suburban,9975.54,552.00,21.00,Debit Card,No,Yes
7155.00,33.00,Female,Diploma,Employed,46119.05,Single,0.00,Urban,10229.18,485.00,10.00,Mobile Money,Yes,No
7156.00,18.00,Female,High School,Employed,18800.63,Single,0.00,Suburban,6115.84,349.00,0.00,Mobile Money,No,No
7157.00,52.00,Male,High School,Employed,24493.28,Married,2.00,Urban,14582.47,487.00,33.00,Credit Card,Yes,No
7158.00,28.00,Female,Diploma,Student,14875.15,Married,1.00,Urban,5845.34,403.00,3.00,Debit Card,No,Yes
7159.00,27.00,Male,Bachelor,Employed,61988.37,Single,0.00,Rural,29111.89,497.00,0.00,Mobile Money,No,No
7160.00,33.00,Male,Diploma,Employed,30379.76,Single,0.00,Urban,6723.88,469.00,13.00,Debit Card,No,No
7161.00,41.00,Female,Bachelor,Student,13424.55,Married,1.00,Urban,4489.30,396.00,22.00,Mobile Money,No,No
7162.00,37.00,Female,Diploma,Employed,42634.51,Single,0.00,Suburban,13280.78,445.00,19.00,Mobile Money,No,No
7163.00,44.00,Female,Diploma,Unemployed,6334.29,Married,2.00,Suburban,3640.64,414.00,22.00,Credit Card,Yes,No
7164.00,21.00,Male,Master,Employed,72855.98,Single,0.00,Urban,37043.32,498.00,3.00,Mobile Money,Yes,No
7165.00,29.00,Female,Diploma,Self-Employed,35356.39,Married,1.00,Rural,11984.34,438.00,8.00,Debit Card,No,No
7166.00,36.00,Female,Diploma,Employed,32584.87,Married,1.00,Urban,10374.92,437.00,11.00,Credit Card,Yes,No
7167.00,60.00,Male,Diploma,Employed,44791.66,Single,0.00,Urban,14260.26,540.00,34.00,Credit Card,Yes,No
7168.00,36.00,Male,High School,Employed,30236.00,Married,2.00,Urban,10399.53,404.00,13.00,Credit Card,Yes,No
7169.00,51.00,Female,High School,Student,6651.36,Married,4.00,Urban,1000.00,450.00,31.00,Mobile Money,No,Yes
7170.00,38.00,Male,Diploma,Employed,38599.34,Married,1.00,Urban,14679.08,477.00,17.00,Credit Card,Yes,No
7171.00,32.00,Male,Master,Employed,74295.22,Married,0.00,Rural,30383.39,467.00,6.00,Credit Card,No,No
7172.00,35.00,Female,Bachelor,Unemployed,21180.78,Single,0.00,Suburban,8393.59,397.00,9.00,Debit Card,Yes,No
7173.00,35.00,Female,Bachelor,Employed,61331.98,Married,1.00,Urban,30902.72,454.00,16.00,Credit Card,Yes,No
7174.00,45.00,Female,Diploma,Self-Employed,49005.35,Single,0.00,Urban,21704.07,476.00,27.00,Credit Card,No,No
7175.00,54.00,Female,Bachelor,Self-Employed,62892.71,Married,1.00,Suburban,20561.02,543.00,30.00,Credit Card,No,No
7176.00,42.00,Female,Diploma,Employed,35543.87,Married,0.00,Urban,11085.63,433.00,20.00,Credit Card,No,No
7177.00,52.00,Female,High School,Employed,21545.23,Married,3.00,Urban,16451.49,449.00,26.00,Debit Card,No,No
7178.00,26.00,Male,Diploma,Student,5000.00,Married,2.00,Urban,1000.00,328.00,3.00,Cash,No,Yes
7179.00,33.00,Male,Diploma,Employed,35148.93,Married,0.00,Suburban,17892.57,480.00,8.00,Credit Card,No,Yes
7180.00,29.00,Male,High School,Employed,42812.63,Married,1.00,Urban,13489.00,463.00,5.00,Credit Card,Yes,No
7181.00,41.00,Male,High School,Self-Employed,27624.50,Married,0.00,Suburban,8349.16,417.00,23.00,Debit Card,No,No
7182.00,33.00,Male,Diploma,Employed,48298.90,Married,0.00,Rural,20133.57,480.00,9.00,Mobile Money,No,No
7183.00,46.00,Male,Diploma,Self-Employed,45858.10,Married,2.00,Suburban,20615.13,498.00,26.00,Mobile Money,No,No
7184.00,26.00,Male,Diploma,Employed,38348.22,Married,1.00,Suburban,9702.79,369.00,1.00,Credit Card,No,No
7185.00,38.00,Male,High School,Unemployed,12209.50,Married,1.00,Urban,4093.85,396.00,11.00,Credit Card,Yes,No
7186.00,46.00,Female,High School,Employed,18651.70,Married,3.00,Rural,12436.39,441.00,23.00,Cash,Yes,No
7187.00,18.00,Male,Diploma,Employed,33600.20,Married,1.00,Rural,6066.19,397.00,0.00,Credit Card,Yes,No
7188.00,63.00,Female,High School,Unemployed,5000.00,Married,3.00,Urban,8707.88,486.00,41.00,Credit Card,No,No
7189.00,34.00,Male,Diploma,Employed,36957.93,Married,1.00,Rural,16037.75,468.00,15.00,Credit Card,Yes,No
7190.00,18.00,Female,High School,Employed,22726.44,Single,0.00,Rural,8766.59,362.00,0.00,Credit Card,Yes,Yes
7191.00,39.00,Female,Bachelor,Self-Employed,76537.15,Married,2.00,Rural,41622.15,475.00,21.00,Debit Card,No,No
7192.00,38.00,Female,Diploma,Self-Employed,43333.25,Married,1.00,Urban,12610.06,477.00,16.00,Mobile Money,Yes,No
7193.00,37.00,Female,Diploma,Employed,20972.03,Single,0.00,Rural,2863.33,353.00,16.00,Debit Card,No,No
7194.00,49.00,Female,High School,Employed,27324.54,Single,0.00,Urban,7443.70,458.00,27.00,Credit Card,Yes,Yes
7195.00,46.00,Male,High School,Self-Employed,42459.64,Married,3.00,Urban,16050.92,472.00,21.00,Debit Card,No,No
7196.00,41.00,Female,High School,Employed,43042.15,Married,2.00,Urban,7373.23,428.00,22.00,Credit Card,Yes,No
7197.00,43.00,Female,PhD,Student,16164.05,Married,1.00,Urban,9371.51,365.00,19.00,Cash,Yes,No
7198.00,36.00,Female,Master,Employed,65864.80,Married,5.00,Urban,10670.63,482.00,9.00,Mobile Money,Yes,No
7199.00,59.00,Male,High School,Unemployed,8884.38,Married,2.00,Urban,1000.00,407.00,34.00,Cash,Yes,No
7200.00,20.00,Female,Bachelor,Employed,58320.45,Married,0.00,Suburban,26278.95,465.00,0.00,Credit Card,Yes,No
7201.00,39.00,Female,Diploma,Employed,30968.93,Married,3.00,Urban,14697.33,396.00,15.00,Mobile Money,Yes,No
7202.00,38.00,Female,High School,Employed,28044.40,Married,0.00,Rural,12754.78,481.00,20.00,Debit Card,Yes,No
7203.00,47.00,Female,Bachelor,Employed,54603.72,Married,2.00,Urban,22614.49,442.00,20.00,Credit Card,Yes,No
7204.00,27.00,Male,High School,Employed,30366.43,Single,0.00,Urban,13710.23,435.00,6.00,Cash,No,No
7205.00,18.00,Male,Diploma,Employed,38843.66,Single,0.00,Urban,19003.86,428.00,0.00,Mobile Money,Yes,No
7206.00,39.00,Male,Bachelor,Unemployed,9013.74,Married,3.00,Urban,4409.45,424.00,18.00,Cash,Yes,No
7207.00,41.00,Male,Bachelor,Employed,57709.94,Married,1.00,Suburban,24695.17,413.00,23.00,Mobile Money,No,No
7208.00,55.00,Male,PhD,Student,17643.42,Single,0.00,Urban,1000.00,426.00,31.00,Cash,Yes,No
7209.00,22.00,Male,Bachelor,Employed,54623.96,Single,0.00,Urban,16283.70,429.00,0.00,Debit Card,Yes,No
7210.00,51.00,Male,Bachelor,Self-Employed,57339.77,Married,5.00,Urban,12540.29,516.00,28.00,Credit Card,Yes,No
7211.00,66.00,Female,Diploma,Unemployed,17121.50,Married,4.00,Urban,6635.56,480.00,40.00,Credit Card,Yes,No
7212.00,33.00,Male,High School,Student,5000.00,Single,0.00,Urban,3733.92,369.00,10.00,Mobile Money,Yes,No
7213.00,22.00,Female,Bachelor,Employed,67931.50,Single,0.00,Urban,29881.69,466.00,3.00,Debit Card,No,Yes
7214.00,33.00,Female,PhD,Self-Employed,98565.96,Married,0.00,Suburban,42990.79,574.00,12.00,Mobile Money,Yes,No
7215.00,38.00,Female,Diploma,Employed,46097.73,Married,0.00,Suburban,7079.35,498.00,12.00,Credit Card,No,No
7216.00,44.00,Male,PhD,Employed,74734.53,Single,0.00,Urban,19704.34,511.00,17.00,Credit Card,No,No
7217.00,30.00,Female,High School,Self-Employed,17933.55,Single,0.00,Rural,13384.29,356.00,11.00,Debit Card,No,No
7218.00,56.00,Female,Diploma,Employed,35561.86,Married,4.00,Urban,10300.82,544.00,33.00,Cash,No,No
7219.00,24.00,Female,High School,Employed,11922.40,Single,0.00,Suburban,8963.17,415.00,4.00,Cash,No,No
7220.00,18.00,Female,Diploma,Employed,45837.79,Single,0.00,Suburban,11553.69,425.00,0.00,Mobile Money,Yes,No
7221.00,51.00,Female,Bachelor,Employed,54825.57,Single,0.00,Urban,18484.12,550.00,26.00,Cash,No,No
7222.00,18.00,Female,Diploma,Employed,51208.25,Married,0.00,Urban,10276.38,501.00,0.00,Debit Card,Yes,No
7223.00,35.00,Male,Master,Unemployed,19662.45,Married,2.00,Urban,4351.34,363.00,9.00,Debit Card,Yes,Yes
7224.00,70.00,Male,Bachelor,Employed,56945.20,Married,5.00,Urban,12275.25,522.00,47.00,Debit Card,Yes,No
7225.00,37.00,Female,Diploma,Self-Employed,45854.44,Single,0.00,Urban,11443.81,477.00,11.00,Debit Card,Yes,Yes
7226.00,24.00,Male,Bachelor,Self-Employed,59008.56,Married,0.00,Suburban,26588.86,472.00,4.00,Credit Card,Yes,No
7227.00,37.00,Male,High School,Employed,26745.81,Married,0.00,Suburban,10102.84,426.00,18.00,Debit Card,No,No
7228.00,37.00,Female,Bachelor,Self-Employed,56368.38,Married,1.00,Rural,21822.19,473.00,19.00,Cash,Yes,No
7229.00,39.00,Male,High School,Self-Employed,39099.35,Single,0.00,Urban,4230.40,405.00,13.00,Debit Card,No,No
7230.00,45.00,Female,Diploma,Employed,37537.22,Married,2.00,Suburban,12317.89,480.00,21.00,Credit Card,No,No
7231.00,25.00,Female,Bachelor,Employed,54198.02,Married,0.00,Rural,21977.17,429.00,6.00,Debit Card,Yes,No
7232.00,58.00,Male,Master,Student,36589.84,Married,3.00,Suburban,10076.47,510.00,39.00,Mobile Money,No,No
7233.00,40.00,Male,Bachelor,Student,7775.60,Married,1.00,Suburban,2856.86,389.00,21.00,Credit Card,No,No
7234.00,46.00,Male,Bachelor,Self-Employed,68510.07,Married,3.00,Rural,19053.67,527.00,28.00,Credit Card,Yes,No
7235.00,30.00,Male,Bachelor,Employed,54566.92,Single,0.00,Rural,22901.01,481.00,9.00,Credit Card,Yes,No
7236.00,53.00,Male,Diploma,Employed,49260.75,Married,3.00,Suburban,13087.83,491.00,31.00,Debit Card,Yes,No
7237.00,34.00,Male,Master,Employed,71907.67,Married,0.00,Suburban,19694.96,484.00,7.00,Credit Card,Yes,No
7238.00,41.00,Male,Diploma,Self-Employed,45828.62,Married,3.00,Urban,14928.63,475.00,18.00,Credit Card,Yes,No
7239.00,26.00,Male,High School,Self-Employed,54340.13,Married,1.00,Urban,22792.04,499.00,7.00,Debit Card,Yes,No
7240.00,26.00,Female,Diploma,Employed,33122.52,Single,0.00,Suburban,5469.77,399.00,3.00,Credit Card,Yes,No
7241.00,46.00,Female,High School,Self-Employed,34449.29,Married,0.00,Urban,16499.00,430.00,26.00,Cash,No,No
7242.00,32.00,Female,High School,Employed,37331.86,Single,0.00,Urban,17900.49,433.00,14.00,Credit Card,Yes,No
7243.00,27.00,Female,Diploma,Self-Employed,41454.93,Married,0.00,Urban,15442.76,408.00,2.00,Credit Card,No,No
7244.00,30.00,Male,High School,Employed,36124.90,Married,0.00,Rural,17627.77,434.00,3.00,Debit Card,No,No
7245.00,46.00,Female,Bachelor,Self-Employed,62164.23,Single,0.00,Rural,27649.95,509.00,24.00,Debit Card,Yes,No
7246.00,30.00,Male,Bachelor,Employed,63025.89,Married,1.00,Urban,23731.77,436.00,8.00,Debit Card,No,No
7247.00,36.00,Male,Bachelor,Employed,62816.09,Married,1.00,Urban,25023.61,520.00,12.00,Debit Card,Yes,No
7248.00,38.00,Female,Diploma,Employed,39279.33,Married,2.00,Suburban,17177.98,422.00,20.00,Credit Card,No,No
7249.00,18.00,Male,Bachelor,Student,5000.00,Single,0.00,Urban,1000.00,307.00,0.00,Debit Card,No,Yes
7250.00,20.00,Male,High School,Self-Employed,32868.19,Single,0.00,Urban,15106.88,435.00,0.00,Debit Card,Yes,No
7251.00,42.00,Female,Bachelor,Employed,54881.47,Married,0.00,Rural,19194.08,441.00,18.00,Mobile Money,Yes,No
7252.00,29.00,Female,Diploma,Self-Employed,55106.17,Married,0.00,Urban,15265.80,428.00,6.00,Credit Card,No,No
7253.00,50.00,Male,Bachelor,Self-Employed,68564.64,Single,0.00,Urban,22650.51,528.00,32.00,Debit Card,No,No
7254.00,49.00,Male,Diploma,Self-Employed,52303.26,Married,3.00,Suburban,15952.28,499.00,29.00,Credit Card,No,No
7255.00,46.00,Female,Bachelor,Employed,57794.63,Married,0.00,Urban,15250.27,556.00,20.00,Cash,No,No
7256.00,59.00,Female,Master,Employed,76769.75,Single,0.00,Urban,33169.83,558.00,40.00,Debit Card,Yes,No
7257.00,37.00,Male,Bachelor,Employed,53396.71,Single,0.00,Suburban,20747.30,463.00,13.00,Debit Card,No,Yes
7258.00,45.00,Female,High School,Employed,31319.12,Single,0.00,Urban,15188.96,489.00,22.00,Credit Card,No,Yes
7259.00,30.00,Female,Diploma,Self-Employed,48227.00,Married,0.00,Urban,20646.43,410.00,7.00,Debit Card,Yes,Yes
7260.00,67.00,Male,Master,Employed,66496.35,Married,5.00,Urban,28828.42,532.00,47.00,Credit Card,Yes,No
7261.00,61.00,Female,Diploma,Employed,48093.66,Married,5.00,Urban,18452.89,539.00,38.00,Credit Card,Yes,No
7262.00,38.00,Female,Master,Employed,77925.14,Single,0.00,Suburban,31526.55,503.00,16.00,Mobile Money,Yes,No
7263.00,42.00,Male,Diploma,Employed,49646.31,Married,2.00,Rural,15809.94,476.00,18.00,Credit Card,Yes,No
7264.00,54.00,Female,PhD,Student,11890.40,Married,3.00,Suburban,4107.73,458.00,36.00,Credit Card,No,No
7265.00,36.00,Male,Master,Student,16806.47,Married,1.00,Rural,6462.06,402.00,18.00,Debit Card,No,No
7266.00,30.00,Female,Bachelor,Employed,63738.94,Married,0.00,Urban,25966.91,541.00,4.00,Debit Card,Yes,No
7267.00,48.00,Female,High School,Unemployed,21023.17,Married,3.00,Urban,4946.36,439.00,27.00,Credit Card,No,No
7268.00,38.00,Male,Diploma,Employed,27930.95,Married,0.00,Urban,15458.51,399.00,20.00,Credit Card,Yes,No
7269.00,40.00,Female,Master,Self-Employed,83976.91,Married,3.00,Rural,23618.52,574.00,14.00,Credit Card,No,No
7270.00,27.00,Female,Master,Employed,68486.27,Single,0.00,Urban,26609.45,454.00,7.00,Debit Card,No,No
7271.00,18.00,Male,High School,Employed,42726.72,Single,0.00,Suburban,19491.32,479.00,0.00,Cash,No,No
7272.00,40.00,Male,Diploma,Unemployed,5000.00,Married,1.00,Suburban,1432.57,373.00,16.00,Credit Card,No,No
7273.00,48.00,Male,Master,Unemployed,12621.47,Married,1.00,Urban,9388.52,469.00,25.00,Debit Card,No,No
7274.00,35.00,Female,Bachelor,Employed,66464.26,Married,0.00,Rural,25900.84,499.00,14.00,Mobile Money,Yes,No
7275.00,55.00,Female,Master,Unemployed,17242.24,Married,2.00,Urban,8538.14,414.00,31.00,Credit Card,No,No
7276.00,29.00,Female,Master,Self-Employed,73588.32,Married,0.00,Urban,36406.91,529.00,2.00,Debit Card,Yes,No
7277.00,25.00,Male,Master,Employed,82096.30,Married,0.00,Rural,22978.89,572.00,2.00,Credit Card,Yes,No
7278.00,37.00,Female,High School,Employed,18545.48,Married,3.00,Suburban,7270.36,441.00,19.00,Credit Card,Yes,No
7279.00,37.00,Male,High School,Employed,38176.29,Single,0.00,Suburban,11139.10,425.00,12.00,Credit Card,No,No
7280.00,47.00,Male,High School,Self-Employed,23517.95,Single,0.00,Rural,5820.57,459.00,29.00,Cash,Yes,No
7281.00,28.00,Male,Master,Student,5000.00,Single,0.00,Suburban,3457.88,300.00,1.00,Credit Card,No,No
7282.00,54.00,Male,Diploma,Employed,41601.13,Married,2.00,Urban,14294.48,530.00,28.00,Credit Card,Yes,No
7283.00,61.00,Female,High School,Self-Employed,29213.53,Single,0.00,Rural,6896.10,488.00,40.00,Debit Card,Yes,No
7284.00,37.00,Female,Diploma,Self-Employed,50178.68,Married,1.00,Suburban,14561.52,423.00,13.00,Debit Card,No,No
7285.00,52.00,Female,Diploma,Employed,54416.36,Married,1.00,Urban,22074.80,517.00,27.00,Credit Card,No,No
7286.00,25.00,Female,Master,Employed,68759.89,Married,2.00,Rural,29533.26,494.00,1.00,Cash,Yes,Yes
7287.00,50.00,Male,Bachelor,Employed,68022.30,Married,2.00,Urban,29110.98,586.00,26.00,Credit Card,Yes,No
7288.00,50.00,Female,Bachelor,Employed,57594.33,Married,1.00,Suburban,18874.25,527.00,27.00,Credit Card,No,No
7289.00,48.00,Female,High School,Unemployed,16646.98,Married,1.00,Urban,12970.49,449.00,23.00,Credit Card,No,No
7290.00,37.00,Female,Master,Employed,51174.14,Married,1.00,Urban,6628.51,503.00,10.00,Mobile Money,Yes,No
7291.00,18.00,Male,High School,Employed,35090.44,Single,0.00,Urban,14984.58,417.00,0.00,Cash,Yes,No
7292.00,30.00,Female,Bachelor,Self-Employed,69862.11,Married,1.00,Urban,31310.14,514.00,4.00,Debit Card,Yes,Yes
7293.00,30.00,Female,High School,Employed,27119.45,Married,0.00,Suburban,10635.81,416.00,12.00,Cash,Yes,No
7294.00,26.00,Male,High School,Employed,45164.25,Married,0.00,Suburban,14016.40,481.00,0.00,Debit Card,No,Yes
7295.00,39.00,Female,High School,Employed,26054.33,Married,0.00,Suburban,7792.24,362.00,17.00,Mobile Money,No,No
7296.00,32.00,Female,Bachelor,Employed,42129.01,Married,0.00,Urban,13807.22,449.00,6.00,Cash,Yes,No
7297.00,28.00,Male,Bachelor,Self-Employed,72255.66,Married,0.00,Rural,15389.17,558.00,6.00,Mobile Money,No,No
7298.00,25.00,Male,High School,Employed,18610.59,Married,1.00,Rural,3271.81,385.00,1.00,Debit Card,No,No
7299.00,29.00,Female,Diploma,Unemployed,12612.69,Married,0.00,Urban,5505.78,351.00,5.00,Credit Card,Yes,No
7300.00,51.00,Male,Master,Employed,80718.91,Married,2.00,Urban,28093.55,542.00,30.00,Debit Card,Yes,No
7301.00,30.00,Female,High School,Employed,33987.83,Married,2.00,Urban,13451.35,464.00,3.00,Mobile Money,Yes,Yes
7302.00,31.00,Female,High School,Employed,28020.89,Single,0.00,Rural,8884.16,440.00,11.00,Credit Card,No,No
7303.00,32.00,Male,Diploma,Unemployed,9190.99,Married,1.00,Rural,1151.51,424.00,6.00,Cash,No,Yes
7304.00,42.00,Female,Master,Employed,80122.74,Married,0.00,Urban,30604.52,601.00,20.00,Mobile Money,Yes,No
7305.00,43.00,Female,Diploma,Employed,30240.68,Married,3.00,Rural,13452.32,458.00,21.00,Debit Card,Yes,No
7306.00,18.00,Female,PhD,Self-Employed,114200.44,Single,0.00,Urban,54361.92,576.00,0.00,Credit Card,Yes,Yes
7307.00,50.00,Female,Diploma,Employed,57548.87,Single,0.00,Suburban,13674.24,467.00,32.00,Debit Card,Yes,No
7308.00,55.00,Female,Diploma,Employed,44347.49,Married,2.00,Urban,16407.94,496.00,30.00,Mobile Money,Yes,No
7309.00,25.00,Male,High School,Employed,28095.85,Single,0.00,Urban,7524.34,381.00,1.00,Cash,Yes,Yes
7310.00,26.00,Male,Bachelor,Unemployed,15219.48,Married,2.00,Suburban,11816.19,327.00,7.00,Debit Card,No,No
7311.00,32.00,Male,High School,Student,5000.00,Married,0.00,Suburban,1000.00,384.00,10.00,Credit Card,Yes,No
7312.00,28.00,Male,Bachelor,Employed,49791.64,Married,3.00,Urban,16765.98,422.00,9.00,Cash,Yes,No
7313.00,40.00,Female,High School,Employed,30942.21,Single,0.00,Rural,7278.20,455.00,20.00,Credit Card,No,No
7314.00,18.00,Male,Diploma,Employed,45435.88,Single,0.00,Urban,16614.91,400.00,0.00,Mobile Money,Yes,No
7315.00,24.00,Female,Master,Self-Employed,96886.19,Single,0.00,Urban,31603.03,578.00,0.00,Credit Card,No,No
7316.00,56.00,Male,Bachelor,Employed,39347.68,Married,3.00,Rural,15248.28,497.00,33.00,Debit Card,Yes,No
7317.00,26.00,Male,High School,Employed,10487.63,Married,1.00,Rural,4013.12,397.00,5.00,Credit Card,No,No
7318.00,52.00,Female,Bachelor,Self-Employed,79040.64,Single,0.00,Suburban,26786.10,555.00,29.00,Credit Card,No,No
7319.00,42.00,Male,Bachelor,Employed,55457.09,Single,0.00,Urban,7645.01,509.00,21.00,Credit Card,No,Yes
7320.00,18.00,Female,High School,Employed,30876.07,Single,0.00,Suburban,14277.19,395.00,0.00,Mobile Money,No,No
7321.00,45.00,Male,Diploma,Student,12010.37,Married,4.00,Suburban,3391.78,416.00,26.00,Credit Card,Yes,No
7322.00,36.00,Female,Diploma,Student,6505.12,Single,0.00,Suburban,3372.89,400.00,14.00,Credit Card,Yes,No
7323.00,32.00,Female,Diploma,Employed,55801.25,Single,0.00,Suburban,13616.89,440.00,12.00,Mobile Money,Yes,No
7324.00,40.00,Female,Bachelor,Employed,58934.63,Married,3.00,Suburban,14344.12,519.00,19.00,Credit Card,No,No
7325.00,43.00,Male,High School,Employed,26419.20,Married,2.00,Urban,10414.46,410.00,17.00,Debit Card,Yes,No
7326.00,46.00,Female,High School,Employed,27134.54,Single,0.00,Urban,7629.72,397.00,25.00,Cash,Yes,No
7327.00,52.00,Female,Diploma,Student,6851.75,Single,0.00,Suburban,1000.00,467.00,26.00,Cash,Yes,No
7328.00,42.00,Female,PhD,Self-Employed,101783.15,Married,0.00,Urban,28265.22,566.00,18.00,Debit Card,Yes,No
7329.00,21.00,Male,Bachelor,Self-Employed,79515.90,Single,0.00,Urban,28217.30,579.00,3.00,Debit Card,Yes,No
7330.00,32.00,Male,High School,Employed,30991.67,Married,1.00,Suburban,6354.66,446.00,8.00,Debit Card,Yes,No
7331.00,70.00,Male,Diploma,Employed,30636.00,Single,0.00,Suburban,13248.06,543.00,45.00,Credit Card,Yes,No
7332.00,46.00,Male,Diploma,Employed,43241.62,Married,2.00,Urban,15383.30,459.00,19.00,Credit Card,No,No
7333.00,66.00,Female,Bachelor,Employed,66512.34,Married,4.00,Suburban,11525.32,524.00,43.00,Credit Card,No,No
7334.00,54.00,Male,Diploma,Employed,48486.53,Married,2.00,Suburban,22554.45,469.00,30.00,Credit Card,No,No
7335.00,40.00,Male,PhD,Employed,83921.52,Married,0.00,Rural,35461.17,581.00,22.00,Credit Card,No,No
7336.00,41.00,Female,High School,Employed,21127.43,Married,3.00,Suburban,9012.25,413.00,14.00,Debit Card,No,No
7337.00,37.00,Male,Bachelor,Employed,66418.58,Married,4.00,Urban,23395.77,499.00,13.00,Cash,Yes,No
7338.00,18.00,Female,Bachelor,Employed,42005.52,Single,0.00,Suburban,19507.28,375.00,0.00,Credit Card,Yes,No
7339.00,38.00,Female,Master,Employed,72967.34,Married,2.00,Urban,23165.69,502.00,12.00,Mobile Money,Yes,Yes
7340.00,52.00,Male,Diploma,Employed,35451.80,Married,5.00,Suburban,10397.70,468.00,27.00,Credit Card,Yes,No
7341.00,30.00,Female,Bachelor,Employed,65509.14,Married,0.00,Rural,22950.34,490.00,12.00,Credit Card,No,No
7342.00,42.00,Male,Diploma,Employed,31562.13,Married,1.00,Suburban,4545.25,457.00,18.00,Credit Card,No,No
7343.00,48.00,Male,Diploma,Student,5000.00,Married,5.00,Urban,2030.33,390.00,23.00,Cash,No,No
7344.00,27.00,Male,Master,Employed,74936.23,Single,0.00,Urban,26826.51,481.00,4.00,Cash,No,Yes
7345.00,32.00,Male,Master,Self-Employed,90364.13,Married,1.00,Rural,39424.33,591.00,13.00,Credit Card,Yes,No
7346.00,25.00,Male,Bachelor,Student,21876.77,Married,1.00,Rural,5300.84,363.00,4.00,Debit Card,Yes,No
7347.00,28.00,Male,Diploma,Employed,43783.42,Single,0.00,Rural,8578.50,415.00,5.00,Mobile Money,Yes,No
7348.00,22.00,Female,Master,Employed,72795.88,Single,0.00,Suburban,28566.64,510.00,2.00,Credit Card,No,No
7349.00,27.00,Female,High School,Employed,38392.93,Married,0.00,Urban,10274.65,368.00,2.00,Credit Card,Yes,No
7350.00,55.00,Female,High School,Employed,19035.13,Married,1.00,Urban,11040.06,426.00,32.00,Credit Card,No,No
7351.00,27.00,Female,Bachelor,Employed,47962.79,Married,0.00,Rural,15159.30,474.00,9.00,Debit Card,No,No
7352.00,39.00,Male,Diploma,Unemployed,5000.00,Married,0.00,Urban,1000.00,451.00,20.00,Credit Card,Yes,No
7353.00,31.00,Male,PhD,Employed,68514.49,Single,0.00,Urban,30441.62,457.00,9.00,Credit Card,No,No
7354.00,52.00,Male,Diploma,Student,14737.26,Single,0.00,Suburban,1000.00,426.00,26.00,Debit Card,No,No
7355.00,53.00,Male,Diploma,Self-Employed,59437.48,Married,2.00,Urban,17160.44,515.00,35.00,Mobile Money,Yes,No
7356.00,48.00,Female,Bachelor,Employed,59447.96,Married,3.00,Suburban,14995.83,497.00,28.00,Cash,Yes,No
7357.00,41.00,Female,Bachelor,Employed,58040.59,Married,1.00,Suburban,19381.62,502.00,22.00,Mobile Money,Yes,No
7358.00,35.00,Male,Diploma,Employed,40679.70,Single,0.00,Suburban,6105.52,431.00,10.00,Credit Card,Yes,No
7359.00,23.00,Male,High School,Employed,30441.15,Single,0.00,Urban,8519.87,393.00,3.00,Cash,No,No
7360.00,61.00,Male,Bachelor,Employed,68561.79,Married,1.00,Urban,29542.96,583.00,40.00,Credit Card,Yes,No
7361.00,28.00,Male,Diploma,Unemployed,24393.48,Married,1.00,Urban,8197.84,377.00,9.00,Credit Card,No,No
7362.00,45.00,Male,High School,Employed,25319.76,Married,1.00,Urban,12157.14,450.00,22.00,Credit Card,No,No
7363.00,50.00,Female,Bachelor,Employed,63870.42,Married,3.00,Rural,24931.91,550.00,26.00,Credit Card,No,No
7364.00,31.00,Male,High School,Unemployed,18835.42,Married,0.00,Urban,6234.92,366.00,5.00,Credit Card,Yes,Yes
7365.00,50.00,Female,PhD,Employed,95203.15,Married,1.00,Suburban,27947.38,631.00,32.00,Credit Card,No,No
7366.00,47.00,Male,Bachelor,Employed,58100.65,Married,4.00,Suburban,17223.74,538.00,28.00,Debit Card,Yes,No
